task, setting, vocab_alpha, lapt_alpha, vocab_size, lapt_steps, language, seed, accuracy
pos, full-train, 0.2, 0.2, 16386, 100000, fi, 2, 97.32
pos, full-train, 0.2, 0.2, 16386, 100000, fi, 3, 97.32
pos, full-train, 0.2, 0.2, 16386, 100000, fi, 4, 97.18
pos, full-train, 0.2, 0.2, 16386, 100000, hu, 1, 94.59
pos, full-train, 0.2, 0.2, 16386, 100000, hu, 2, 93.97
pos, full-train, 0.2, 0.2, 16386, 100000, hu, 3, 95.42
pos, full-train, 0.2, 0.2, 16386, 100000, hu, 4, 95.17
pos, full-train, 0.2, 0.2, 16386, 100000, ru, 1, 98.43
pos, full-train, 0.2, 0.2, 16386, 100000, ru, 2, 98.42
pos, full-train, 0.2, 0.2, 16386, 100000, ru, 3, 98.47
pos, full-train, 0.2, 0.2, 16386, 100000, ru, 4, 98.45
pos, zero-shot, 0.2, 0.3, 16386, 100000, kpv, 1, 64.64
pos, zero-shot, 0.2, 0.3, 16386, 100000, krl, 1, 84.42
pos, zero-shot, 0.2, 0.3, 16386, 100000, mdf, 1, 69.64
pos, zero-shot, 0.2, 0.3, 16386, 100000, olo, 1, 80.44
pos, zero-shot, 0.2, 0.3, 16386, 100000, sms, 1, 52.07
pos, zero-shot, 0.2, 0.3, 16386, 100000, kpv, 2, 65.32
pos, zero-shot, 0.2, 0.3, 16386, 100000, krl, 2, 84.1
pos, zero-shot, 0.2, 0.3, 16386, 100000, mdf, 2, 68.83
pos, zero-shot, 0.2, 0.3, 16386, 100000, olo, 2, 80.78
pos, zero-shot, 0.2, 0.3, 16386, 100000, sms, 2, 51.8
pos, zero-shot, 0.2, 0.3, 16386, 100000, kpv, 3, 65.5
pos, zero-shot, 0.2, 0.3, 16386, 100000, krl, 3, 84.39
pos, zero-shot, 0.2, 0.3, 16386, 100000, mdf, 3, 68.93
pos, zero-shot, 0.2, 0.3, 16386, 100000, olo, 3, 80.04
pos, zero-shot, 0.2, 0.3, 16386, 100000, sms, 3, 54.73
pos, zero-shot, 0.2, 0.3, 16386, 100000, kpv, 4, 63.87
pos, zero-shot, 0.2, 0.3, 16386, 100000, krl, 4, 84.03
pos, zero-shot, 0.2, 0.3, 16386, 100000, mdf, 4, 68.73
pos, zero-shot, 0.2, 0.3, 16386, 100000, olo, 4, 81.05
pos, zero-shot, 0.2, 0.3, 16386, 100000, sms, 4, 52.35
pos, full-train, 0.2, 0.4, 16386, 100000, myv, 1, 57.42
pos, full-train, 0.2, 0.4, 16386, 100000, myv, 2, 66.1
pos, full-train, 0.2, 0.4, 16386, 100000, myv, 3, 70.08
pos, full-train, 0.2, 0.4, 16386, 100000, myv, 4, 67.98
pos, full-train, 0.2, 0.4, 16386, 100000, sme, 1, 78.56
pos, full-train, 0.2, 0.4, 16386, 100000, sme, 2, 74.55
pos, full-train, 0.2, 0.4, 16386, 100000, sme, 3, 74.84
pos, full-train, 0.2, 0.4, 16386, 100000, sme, 4, 76.47
pos, full-train, 0.2, 0.4, 16386, 100000, et, 1, 94.95
pos, full-train, 0.2, 0.4, 16386, 100000, et, 2, 94.86
pos, full-train, 0.2, 0.4, 16386, 100000, et, 3, 94.77
pos, full-train, 0.2, 0.4, 16386, 100000, et, 4, 94.73
pos, full-train, 0.2, 0.4, 16386, 100000, fi, 1, 97.13
pos, full-train, 0.2, 0.4, 16386, 100000, fi, 2, 97.4
pos, full-train, 0.2, 0.4, 16386, 100000, fi, 3, 97.26
pos, full-train, 0.2, 0.4, 16386, 100000, fi, 4, 97.11
pos, full-train, 0.2, 0.4, 16386, 100000, hu, 1, 95.46
pos, full-train, 0.2, 0.4, 16386, 100000, hu, 2, 93.57
pos, full-train, 0.2, 0.4, 16386, 100000, hu, 3, 93.7
pos, full-train, 0.2, 0.4, 16386, 100000, hu, 4, 95.24
pos, full-train, 0.2, 0.4, 16386, 100000, ru, 1, 98.41
pos, full-train, 0.2, 0.4, 16386, 100000, ru, 2, 98.45
pos, full-train, 0.2, 0.4, 16386, 100000, ru, 3, 98.42
pos, full-train, 0.2, 0.4, 16386, 100000, ru, 4, 98.42
pos, few-shot, 0.2, 0.1, 32770, 200000, myv, 1, 74.96
pos, few-shot, 0.2, 0.1, 32770, 200000, myv, 2, 68.85
pos, few-shot, 0.2, 0.1, 32770, 200000, myv, 3, 72.54
pos, few-shot, 0.2, 0.1, 32770, 200000, myv, 4, 66.98
pos, few-shot, 0.2, 0.1, 32770, 200000, sme, 1, 65.95
pos, few-shot, 0.2, 0.1, 32770, 200000, sme, 2, 60.85
pos, few-shot, 0.2, 0.1, 32770, 200000, sme, 3, 65.9
pos, few-shot, 0.2, 0.1, 32770, 200000, sme, 4, 70.44
pos, few-shot, 0.2, 0.1, 32770, 200000, et, 1, 78.35
pos, few-shot, 0.2, 0.1, 32770, 200000, et, 2, 78.17
pos, few-shot, 0.2, 0.1, 32770, 200000, et, 3, 78.37
pos, few-shot, 0.2, 0.1, 32770, 200000, et, 4, 81.23
pos, few-shot, 0.2, 0.1, 32770, 200000, fi, 1, 84.53
pos, few-shot, 0.2, 0.1, 32770, 200000, fi, 2, 77.95
pos, few-shot, 0.2, 0.1, 32770, 200000, fi, 3, 79.64
pos, few-shot, 0.2, 0.1, 32770, 200000, fi, 4, 84.49
pos, few-shot, 0.2, 0.1, 32770, 200000, hu, 1, 86.28
pos, few-shot, 0.2, 0.1, 32770, 200000, hu, 2, 80.22
pos, few-shot, 0.2, 0.1, 32770, 200000, hu, 3, 90.52
pos, few-shot, 0.2, 0.1, 32770, 200000, hu, 4, 87.81
pos, few-shot, 0.2, 0.1, 32770, 200000, ru, 1, 90.88
pos, few-shot, 0.2, 0.1, 32770, 200000, ru, 2, 85.66
pos, few-shot, 0.2, 0.1, 32770, 200000, ru, 3, 91.39
pos, few-shot, 0.2, 0.1, 32770, 200000, ru, 4, 86.13
pos, full-train, 0.2, 0.2, 65538, 100000, myv, 1, 71.42
pos, full-train, 0.2, 0.2, 65538, 100000, myv, 2, 66.75
pos, full-train, 0.2, 0.2, 65538, 100000, myv, 3, 73.8
pos, full-train, 0.2, 0.2, 65538, 100000, myv, 4, 72.04
pos, full-train, 0.2, 0.2, 65538, 100000, sme, 1, 80.59
pos, full-train, 0.2, 0.2, 65538, 100000, sme, 2, 77.86
pos, full-train, 0.2, 0.2, 65538, 100000, sme, 3, 78.13
pos, full-train, 0.2, 0.2, 65538, 100000, sme, 4, 80.44
pos, full-train, 0.2, 0.2, 65538, 100000, et, 1, 94.91
pos, full-train, 0.2, 0.2, 65538, 100000, et, 2, 95.36
pos, full-train, 0.2, 0.2, 65538, 100000, et, 3, 95.36
pos, full-train, 0.2, 0.2, 65538, 100000, et, 4, 95.16
pos, full-train, 0.2, 0.2, 65538, 100000, fi, 1, 97.08
pos, full-train, 0.2, 0.2, 65538, 100000, fi, 2, 97.04
pos, full-train, 0.2, 0.2, 65538, 100000, fi, 3, 97.12
pos, full-train, 0.2, 0.2, 65538, 100000, fi, 4, 97.16
pos, full-train, 0.2, 0.2, 65538, 100000, hu, 1, 95.59
pos, full-train, 0.2, 0.2, 65538, 100000, hu, 2, 95.2
pos, full-train, 0.2, 0.2, 65538, 100000, hu, 3, 95.73
pos, full-train, 0.2, 0.2, 65538, 100000, hu, 4, 92.61
pos, full-train, 0.2, 0.2, 65538, 100000, ru, 1, 98.37
pos, full-train, 0.2, 0.2, 65538, 100000, ru, 2, 97.68
pos, full-train, 0.2, 0.2, 65538, 100000, ru, 3, 98.48
pos, full-train, 0.2, 0.2, 65538, 100000, ru, 4, 98.47
pos, few-shot, NA, 0.1, 0, 400000, myv, 1, 74.96
pos, few-shot, NA, 0.1, 0, 400000, myv, 2, 70.97
pos, few-shot, NA, 0.1, 0, 400000, myv, 3, 77.33
pos, few-shot, NA, 0.1, 0, 400000, myv, 4, 77.48
pos, few-shot, NA, 0.1, 0, 400000, sme, 1, 72.91
pos, few-shot, NA, 0.1, 0, 400000, sme, 2, 79.31
pos, few-shot, NA, 0.1, 0, 400000, sme, 3, 77.34
pos, few-shot, NA, 0.1, 0, 400000, sme, 4, 79.21
pos, few-shot, NA, 0.1, 0, 400000, et, 1, 84.73
pos, few-shot, NA, 0.1, 0, 400000, et, 2, 84.05
pos, few-shot, NA, 0.1, 0, 400000, et, 3, 83.9
pos, few-shot, NA, 0.1, 0, 400000, et, 4, 84.33
pos, few-shot, NA, 0.1, 0, 400000, fi, 1, 85.88
pos, few-shot, NA, 0.1, 0, 400000, fi, 2, 80.3
pos, few-shot, NA, 0.1, 0, 400000, fi, 3, 82.57
pos, few-shot, NA, 0.1, 0, 400000, fi, 4, 84.51
pos, few-shot, NA, 0.1, 0, 400000, hu, 1, 90.86
pos, few-shot, NA, 0.1, 0, 400000, hu, 2, 84.26
pos, few-shot, NA, 0.1, 0, 400000, hu, 3, 85.3
pos, few-shot, NA, 0.1, 0, 400000, hu, 4, 91.59
pos, few-shot, NA, 0.1, 0, 400000, ru, 1, 86.9
pos, few-shot, NA, 0.1, 0, 400000, ru, 2, 92.31
pos, few-shot, NA, 0.1, 0, 400000, ru, 3, 90.7
pos, few-shot, NA, 0.1, 0, 400000, ru, 4, 90.51
pos, zero-shot, 0.2, 0.2, 32770, 400000, kpv, 1, 80.35
pos, zero-shot, 0.2, 0.2, 32770, 400000, krl, 1, 87.17
pos, zero-shot, 0.2, 0.2, 32770, 400000, mdf, 1, 77.41
pos, zero-shot, 0.2, 0.2, 32770, 400000, olo, 1, 84.34
pos, zero-shot, 0.2, 0.2, 32770, 400000, sms, 1, 56.87
pos, zero-shot, 0.2, 0.2, 32770, 400000, kpv, 2, 78.99
pos, zero-shot, 0.2, 0.2, 32770, 400000, krl, 2, 87.75
pos, zero-shot, 0.2, 0.2, 32770, 400000, mdf, 2, 76.99
pos, zero-shot, 0.2, 0.2, 32770, 400000, olo, 2, 85.22
pos, zero-shot, 0.2, 0.2, 32770, 400000, sms, 2, 55.15
pos, zero-shot, 0.2, 0.2, 32770, 400000, kpv, 3, 80.14
pos, zero-shot, 0.2, 0.2, 32770, 400000, krl, 3, 86.97
pos, zero-shot, 0.2, 0.2, 32770, 400000, mdf, 3, 78.24
pos, zero-shot, 0.2, 0.2, 32770, 400000, olo, 3, 84.74
pos, zero-shot, 0.2, 0.2, 32770, 400000, sms, 3, 53.83
pos, zero-shot, 0.2, 0.2, 32770, 400000, kpv, 4, 79.65
pos, zero-shot, 0.2, 0.2, 32770, 400000, krl, 4, 87.14
pos, zero-shot, 0.2, 0.2, 32770, 400000, mdf, 4, 77.43
pos, zero-shot, 0.2, 0.2, 32770, 400000, olo, 4, 84.54
pos, zero-shot, 0.2, 0.2, 32770, 400000, sms, 4, 52.76
pos, full-train, 0.2, 0.1, 131074, 100000, myv, 1, 76.48
pos, full-train, 0.2, 0.1, 131074, 100000, myv, 2, 75.24
pos, full-train, 0.2, 0.1, 131074, 100000, myv, 3, 71.78
pos, full-train, 0.2, 0.1, 131074, 100000, myv, 4, 71.44
pos, full-train, 0.2, 0.1, 131074, 100000, sme, 1, 82.26
pos, full-train, 0.2, 0.1, 131074, 100000, sme, 2, 81.83
pos, full-train, 0.2, 0.1, 131074, 100000, sme, 3, 79.24
pos, full-train, 0.2, 0.1, 131074, 100000, sme, 4, 81.71
pos, full-train, 0.2, 0.1, 131074, 100000, et, 1, 95.46
pos, full-train, 0.2, 0.1, 131074, 100000, et, 2, 94.74
pos, full-train, 0.2, 0.1, 131074, 100000, et, 3, 94.94
pos, full-train, 0.2, 0.1, 131074, 100000, et, 4, 94.81
pos, full-train, 0.2, 0.1, 131074, 100000, fi, 1, 96.87
pos, full-train, 0.2, 0.1, 131074, 100000, fi, 2, 96.86
pos, full-train, 0.2, 0.1, 131074, 100000, fi, 3, 96.75
pos, full-train, 0.2, 0.1, 131074, 100000, fi, 4, 96.7
pos, full-train, 0.2, 0.1, 131074, 100000, hu, 1, 93.19
pos, full-train, 0.2, 0.1, 131074, 100000, hu, 2, 95.15
pos, full-train, 0.2, 0.1, 131074, 100000, hu, 3, 95.14
pos, full-train, 0.2, 0.1, 131074, 100000, hu, 4, 95.09
pos, full-train, 0.2, 0.1, 131074, 100000, ru, 1, 98.34
pos, full-train, 0.2, 0.1, 131074, 100000, ru, 2, 98.38
pos, full-train, 0.2, 0.1, 131074, 100000, ru, 3, 98.4
pos, full-train, 0.2, 0.1, 131074, 100000, ru, 4, 98.38
pos, few-shot, 0.2, 0.05, 32770, 100000, myv, 1, 69.16
pos, few-shot, 0.2, 0.05, 32770, 100000, myv, 2, 66.61
pos, few-shot, 0.2, 0.05, 32770, 100000, myv, 3, 70.91
pos, few-shot, 0.2, 0.05, 32770, 100000, myv, 4, 54.06
pos, few-shot, 0.2, 0.05, 32770, 100000, sme, 1, 59.95
pos, few-shot, 0.2, 0.05, 32770, 100000, sme, 2, 58.99
pos, few-shot, 0.2, 0.05, 32770, 100000, sme, 3, 63.93
pos, few-shot, 0.2, 0.05, 32770, 100000, sme, 4, 63.38
pos, few-shot, 0.2, 0.05, 32770, 100000, et, 1, 74.73
pos, few-shot, 0.2, 0.05, 32770, 100000, et, 2, 75.31
pos, few-shot, 0.2, 0.05, 32770, 100000, et, 3, 78.04
pos, few-shot, 0.2, 0.05, 32770, 100000, et, 4, 78.04
pos, few-shot, 0.2, 0.05, 32770, 100000, fi, 1, 80.83
pos, few-shot, 0.2, 0.05, 32770, 100000, fi, 2, 72.1
pos, few-shot, 0.2, 0.05, 32770, 100000, fi, 3, 79.63
pos, few-shot, 0.2, 0.05, 32770, 100000, fi, 4, 75.0
pos, few-shot, 0.2, 0.05, 32770, 100000, hu, 1, 69.8
pos, few-shot, 0.2, 0.05, 32770, 100000, hu, 2, 79.79
pos, few-shot, 0.2, 0.05, 32770, 100000, hu, 3, 79.64
pos, few-shot, 0.2, 0.05, 32770, 100000, hu, 4, 86.28
pos, few-shot, 0.2, 0.05, 32770, 100000, ru, 1, 85.97
pos, few-shot, 0.2, 0.05, 32770, 100000, ru, 2, 83.87
pos, few-shot, 0.2, 0.05, 32770, 100000, ru, 3, 88.68
pos, few-shot, 0.2, 0.05, 32770, 100000, ru, 4, 83.06
pos, few-shot, 0.2, 0.1, 16386, 200000, myv, 1, 66.48
pos, few-shot, 0.2, 0.1, 16386, 200000, myv, 2, 68.14
pos, few-shot, 0.2, 0.1, 16386, 200000, myv, 3, 74.44
pos, few-shot, 0.2, 0.1, 16386, 200000, myv, 4, 73.01
pos, few-shot, 0.2, 0.1, 16386, 200000, sme, 1, 68.83
pos, few-shot, 0.2, 0.1, 16386, 200000, sme, 2, 70.49
pos, few-shot, 0.2, 0.1, 16386, 200000, sme, 3, 70.25
pos, few-shot, 0.2, 0.1, 16386, 200000, sme, 4, 60.32
pos, few-shot, 0.2, 0.1, 16386, 200000, et, 1, 78.26
pos, few-shot, 0.2, 0.1, 16386, 200000, et, 2, 75.49
pos, few-shot, 0.2, 0.1, 16386, 200000, et, 3, 78.73
pos, few-shot, 0.2, 0.1, 16386, 200000, et, 4, 68.5
pos, few-shot, 0.2, 0.1, 16386, 200000, fi, 1, 74.21
pos, few-shot, 0.2, 0.1, 16386, 200000, fi, 2, 70.4
pos, few-shot, 0.2, 0.1, 16386, 200000, fi, 3, 79.13
pos, few-shot, 0.2, 0.1, 16386, 200000, fi, 4, 83.86
pos, few-shot, 0.2, 0.1, 16386, 200000, hu, 1, 88.83
pos, few-shot, 0.2, 0.1, 16386, 200000, hu, 2, 81.47
pos, few-shot, 0.2, 0.1, 16386, 200000, hu, 3, 88.52
pos, few-shot, 0.2, 0.1, 16386, 200000, hu, 4, 83.28
pos, few-shot, 0.2, 0.1, 16386, 200000, ru, 1, 87.61
pos, few-shot, 0.2, 0.1, 16386, 200000, ru, 2, 88.18
pos, few-shot, 0.2, 0.1, 16386, 200000, ru, 3, 86.04
pos, few-shot, 0.2, 0.1, 16386, 200000, ru, 4, 86.62
pos, full-train, 0.2, 0.2, 131074, 100000, myv, 1, 75.0
pos, full-train, 0.2, 0.2, 131074, 100000, myv, 2, 73.62
pos, full-train, 0.2, 0.2, 131074, 100000, myv, 3, 66.45
pos, full-train, 0.2, 0.2, 131074, 100000, myv, 4, 73.93
pos, full-train, 0.2, 0.2, 131074, 100000, sme, 1, 81.41
pos, full-train, 0.2, 0.2, 131074, 100000, sme, 2, 81.16
pos, full-train, 0.2, 0.2, 131074, 100000, sme, 3, 78.57
pos, full-train, 0.2, 0.2, 131074, 100000, sme, 4, 80.32
pos, full-train, 0.2, 0.2, 131074, 100000, et, 1, 95.32
pos, full-train, 0.2, 0.2, 131074, 100000, et, 2, 94.71
pos, full-train, 0.2, 0.2, 131074, 100000, et, 3, 94.91
pos, full-train, 0.2, 0.2, 131074, 100000, et, 4, 94.88
pos, full-train, 0.2, 0.2, 131074, 100000, fi, 1, 96.79
pos, full-train, 0.2, 0.2, 131074, 100000, fi, 2, 96.91
pos, full-train, 0.2, 0.2, 131074, 100000, fi, 3, 96.88
pos, full-train, 0.2, 0.2, 131074, 100000, fi, 4, 96.79
pos, full-train, 0.2, 0.2, 131074, 100000, hu, 1, 93.21
pos, full-train, 0.2, 0.2, 131074, 100000, hu, 2, 95.29
pos, full-train, 0.2, 0.2, 131074, 100000, hu, 3, 93.14
pos, full-train, 0.2, 0.2, 131074, 100000, hu, 4, 95.2
pos, full-train, 0.2, 0.2, 131074, 100000, ru, 1, 98.33
pos, full-train, 0.2, 0.2, 131074, 100000, ru, 2, 98.35
pos, full-train, 0.2, 0.2, 131074, 100000, ru, 3, 98.41
pos, full-train, 0.2, 0.2, 131074, 100000, ru, 4, 98.38
pos, full-train, 0.2, 0.05, 32770, 100000, myv, 1, 77.64
pos, full-train, 0.2, 0.05, 32770, 100000, myv, 2, 73.82
pos, full-train, 0.2, 0.05, 32770, 100000, myv, 3, 77.64
pos, full-train, 0.2, 0.05, 32770, 100000, myv, 4, 59.06
pos, full-train, 0.2, 0.05, 32770, 100000, sme, 1, 80.29
pos, full-train, 0.2, 0.05, 32770, 100000, sme, 2, 82.42
pos, full-train, 0.2, 0.05, 32770, 100000, sme, 3, 79.03
pos, full-train, 0.2, 0.05, 32770, 100000, sme, 4, 82.33
pos, full-train, 0.2, 0.05, 32770, 100000, et, 1, 95.13
pos, full-train, 0.2, 0.05, 32770, 100000, et, 2, 95.14
pos, full-train, 0.2, 0.05, 32770, 100000, et, 3, 95.06
pos, full-train, 0.2, 0.05, 32770, 100000, et, 4, 95.26
pos, full-train, 0.2, 0.05, 32770, 100000, fi, 1, 97.13
pos, full-train, 0.2, 0.05, 32770, 100000, fi, 2, 97.06
pos, full-train, 0.2, 0.05, 32770, 100000, fi, 3, 96.98
pos, full-train, 0.2, 0.05, 32770, 100000, fi, 4, 96.95
pos, full-train, 0.2, 0.05, 32770, 100000, hu, 1, 89.76
pos, full-train, 0.2, 0.05, 32770, 100000, hu, 2, 94.98
pos, full-train, 0.2, 0.05, 32770, 100000, hu, 3, 92.38
pos, full-train, 0.2, 0.05, 32770, 100000, hu, 4, 95.03
pos, full-train, 0.2, 0.05, 32770, 100000, ru, 1, 98.43
pos, full-train, 0.2, 0.05, 32770, 100000, ru, 2, 98.49
pos, full-train, 0.2, 0.05, 32770, 100000, ru, 3, 98.51
pos, full-train, 0.2, 0.05, 32770, 100000, ru, 4, 98.45
pos, few-shot, NA, 0.2, 0, 400000, myv, 1, 74.57
pos, few-shot, NA, 0.2, 0, 400000, myv, 2, 73.86
pos, few-shot, NA, 0.2, 0, 400000, myv, 3, 72.14
pos, few-shot, NA, 0.2, 0, 400000, myv, 4, 71.16
pos, few-shot, NA, 0.2, 0, 400000, sme, 1, 72.5
pos, few-shot, NA, 0.2, 0, 400000, sme, 2, 73.32
pos, few-shot, NA, 0.2, 0, 400000, sme, 3, 76.72
pos, few-shot, NA, 0.2, 0, 400000, sme, 4, 76.38
pos, few-shot, NA, 0.2, 0, 400000, et, 1, 84.15
pos, few-shot, NA, 0.2, 0, 400000, et, 2, 84.14
pos, few-shot, NA, 0.2, 0, 400000, et, 3, 83.78
pos, few-shot, NA, 0.2, 0, 400000, et, 4, 84.21
pos, few-shot, NA, 0.2, 0, 400000, fi, 1, 86.76
pos, few-shot, NA, 0.2, 0, 400000, fi, 2, 80.36
pos, few-shot, NA, 0.2, 0, 400000, fi, 3, 83.29
pos, few-shot, NA, 0.2, 0, 400000, fi, 4, 88.21
pos, few-shot, NA, 0.2, 0, 400000, hu, 1, 91.07
pos, few-shot, NA, 0.2, 0, 400000, hu, 2, 84.0
pos, few-shot, NA, 0.2, 0, 400000, hu, 3, 86.6
pos, few-shot, NA, 0.2, 0, 400000, hu, 4, 91.03
pos, few-shot, NA, 0.2, 0, 400000, ru, 1, 86.88
pos, few-shot, NA, 0.2, 0, 400000, ru, 2, 92.48
pos, few-shot, NA, 0.2, 0, 400000, ru, 3, 90.31
pos, few-shot, NA, 0.2, 0, 400000, ru, 4, 88.49
pos, few-shot, 0.2, 0.2, 16386, 200000, myv, 1, 66.53
pos, few-shot, 0.2, 0.2, 16386, 200000, myv, 2, 69.64
pos, few-shot, 0.2, 0.2, 16386, 200000, myv, 3, 69.71
pos, few-shot, 0.2, 0.2, 16386, 200000, myv, 4, 71.87
pos, few-shot, 0.2, 0.2, 16386, 200000, sme, 1, 69.85
pos, few-shot, 0.2, 0.2, 16386, 200000, sme, 2, 69.78
pos, few-shot, 0.2, 0.2, 16386, 200000, sme, 3, 69.63
pos, few-shot, 0.2, 0.2, 16386, 200000, sme, 4, 66.64
pos, few-shot, 0.2, 0.2, 16386, 200000, et, 1, 79.99
pos, few-shot, 0.2, 0.2, 16386, 200000, et, 2, 72.09
pos, few-shot, 0.2, 0.2, 16386, 200000, et, 3, 78.59
pos, few-shot, 0.2, 0.2, 16386, 200000, et, 4, 75.3
pos, few-shot, 0.2, 0.2, 16386, 200000, fi, 1, 75.48
pos, few-shot, 0.2, 0.2, 16386, 200000, fi, 2, 70.32
pos, few-shot, 0.2, 0.2, 16386, 200000, fi, 3, 78.18
pos, few-shot, 0.2, 0.2, 16386, 200000, fi, 4, 84.07
pos, few-shot, 0.2, 0.2, 16386, 200000, hu, 1, 86.87
pos, few-shot, 0.2, 0.2, 16386, 200000, hu, 2, 81.44
pos, few-shot, 0.2, 0.2, 16386, 200000, hu, 3, 80.49
pos, few-shot, 0.2, 0.2, 16386, 200000, hu, 4, 82.35
pos, few-shot, 0.2, 0.2, 16386, 200000, ru, 1, 86.65
pos, few-shot, 0.2, 0.2, 16386, 200000, ru, 2, 86.5
pos, few-shot, 0.2, 0.2, 16386, 200000, ru, 3, 89.41
pos, few-shot, 0.2, 0.2, 16386, 200000, ru, 4, 81.74
pos, few-shot, NA, NA, NA, 0, myv, 1, 48.71
pos, few-shot, NA, NA, NA, 0, myv, 2, 51.95
pos, few-shot, NA, NA, NA, 0, myv, 3, 49.44
pos, few-shot, NA, NA, NA, 0, myv, 4, 53.42
pos, few-shot, NA, NA, NA, 0, sme, 1, 59.01
pos, few-shot, NA, NA, NA, 0, sme, 2, 51.41
pos, few-shot, NA, NA, NA, 0, sme, 3, 53.08
pos, few-shot, NA, NA, NA, 0, sme, 4, 51.78
pos, few-shot, NA, NA, NA, 0, et, 1, 66.11
pos, few-shot, NA, NA, NA, 0, et, 2, 58.58
pos, few-shot, NA, NA, NA, 0, et, 3, 71.73
pos, few-shot, NA, NA, NA, 0, et, 4, 59.27
pos, few-shot, NA, NA, NA, 0, fi, 1, 71.25
pos, few-shot, NA, NA, NA, 0, fi, 2, 63.83
pos, few-shot, NA, NA, NA, 0, fi, 3, 69.46
pos, few-shot, NA, NA, NA, 0, fi, 4, 62.4
pos, few-shot, NA, NA, NA, 0, hu, 1, 73.33
pos, few-shot, NA, NA, NA, 0, hu, 2, 86.59
pos, few-shot, NA, NA, NA, 0, hu, 3, 79.83
pos, few-shot, NA, NA, NA, 0, hu, 4, 86.29
pos, few-shot, NA, NA, NA, 0, ru, 1, 85.46
pos, few-shot, NA, NA, NA, 0, ru, 2, 86.36
pos, few-shot, NA, NA, NA, 0, ru, 3, 88.36
pos, few-shot, NA, NA, NA, 0, ru, 4, 86.81
pos, full-train, 0.1, 0.1, 32770, 200000, myv, 1, 80.05
pos, full-train, 0.1, 0.1, 32770, 200000, myv, 2, 79.68
pos, full-train, 0.1, 0.1, 32770, 200000, myv, 3, 80.32
pos, full-train, 0.1, 0.1, 32770, 200000, myv, 4, 79.01
pos, full-train, 0.1, 0.1, 32770, 200000, sme, 1, 86.8
pos, full-train, 0.1, 0.1, 32770, 200000, sme, 2, 84.57
pos, full-train, 0.1, 0.1, 32770, 200000, sme, 3, 87.55
pos, full-train, 0.1, 0.1, 32770, 200000, sme, 4, 85.45
pos, full-train, 0.1, 0.1, 32770, 200000, et, 1, 95.38
pos, full-train, 0.1, 0.1, 32770, 200000, et, 2, 95.52
pos, full-train, 0.1, 0.1, 32770, 200000, et, 3, 95.48
pos, full-train, 0.1, 0.1, 32770, 200000, et, 4, 95.73
pos, full-train, 0.1, 0.1, 32770, 200000, fi, 1, 97.35
pos, full-train, 0.1, 0.1, 32770, 200000, fi, 2, 97.11
pos, full-train, 0.1, 0.1, 32770, 200000, fi, 3, 97.11
pos, full-train, 0.1, 0.1, 32770, 200000, fi, 4, 97.08
pos, full-train, 0.1, 0.1, 32770, 200000, hu, 1, 94.91
pos, full-train, 0.1, 0.1, 32770, 200000, hu, 2, 95.25
pos, full-train, 0.1, 0.1, 32770, 200000, hu, 3, 95.58
pos, full-train, 0.1, 0.1, 32770, 200000, hu, 4, 95.62
pos, full-train, 0.1, 0.1, 32770, 200000, ru, 1, 98.42
pos, full-train, 0.1, 0.1, 32770, 200000, ru, 2, 98.53
pos, full-train, 0.1, 0.1, 32770, 200000, ru, 3, 98.45
pos, full-train, 0.1, 0.1, 32770, 200000, ru, 4, 98.54
pos, few-shot, NA, 0.2, 0, 100000, myv, 1, 61.16
pos, few-shot, NA, 0.2, 0, 100000, myv, 2, 65.92
pos, few-shot, NA, 0.2, 0, 100000, myv, 3, 66.29
pos, few-shot, NA, 0.2, 0, 100000, myv, 4, 65.87
pos, few-shot, NA, 0.2, 0, 100000, sme, 1, 64.15
pos, few-shot, NA, 0.2, 0, 100000, sme, 2, 64.45
pos, few-shot, NA, 0.2, 0, 100000, sme, 3, 62.68
pos, few-shot, NA, 0.2, 0, 100000, sme, 4, 67.79
pos, few-shot, NA, 0.2, 0, 100000, et, 1, 77.19
pos, few-shot, NA, 0.2, 0, 100000, et, 2, 78.24
pos, few-shot, NA, 0.2, 0, 100000, et, 3, 78.5
pos, few-shot, NA, 0.2, 0, 100000, et, 4, 75.84
pos, few-shot, NA, 0.2, 0, 100000, fi, 1, 81.07
pos, few-shot, NA, 0.2, 0, 100000, fi, 2, 79.3
pos, few-shot, NA, 0.2, 0, 100000, fi, 3, 73.11
pos, few-shot, NA, 0.2, 0, 100000, fi, 4, 81.34
pos, few-shot, NA, 0.2, 0, 100000, hu, 1, 88.89
pos, few-shot, NA, 0.2, 0, 100000, hu, 2, 72.27
pos, few-shot, NA, 0.2, 0, 100000, hu, 3, 82.95
pos, few-shot, NA, 0.2, 0, 100000, hu, 4, 88.38
pos, few-shot, NA, 0.2, 0, 100000, ru, 1, 85.66
pos, few-shot, NA, 0.2, 0, 100000, ru, 2, 89.72
pos, few-shot, NA, 0.2, 0, 100000, ru, 3, 88.99
pos, few-shot, NA, 0.2, 0, 100000, ru, 4, 87.78
pos, full-train, NA, 0.2, 0, 200000, myv, 1, 74.31
pos, full-train, NA, 0.2, 0, 200000, myv, 2, 78.55
pos, full-train, NA, 0.2, 0, 200000, myv, 3, 77.73
pos, full-train, NA, 0.2, 0, 200000, myv, 4, 79.71
